Reviewer,Restaurant,label,pred_score,rank_pred
Nidhin Jacob,Zing's Northeast Kitchen,0.0,-0.6949306781117205,2.0
Nidhin Jacob,Gal Punjab Di,0.0,-0.7027236381218351,3.0
Nikhil Agarwal,PourHouse7,0.0,0.6554168480900494,1.0
Nikhil Agarwal,Feast - Sheraton Hyderabad Hotel,0.0,-0.34841668994363684,2.0
Nikhil Agarwal,IndiBlaze,0.0,-0.7028858765402104,3.0
Nikhil Chauhan,Urban Asia - Kitchen & Bar,1.0,0.6943852978484143,1.0
Nikhil Chauhan,B-Dubs,0.0,-0.7025490348753349,2.0
Nikhil Chauhan,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,3.0
Nikhil Choudary,The Indi Grill,3.0,0.5655730679623552,1.0
Nikhil Choudary,Desi Bytes,0.0,-0.7028858765402104,2.0
Nikhil Choudary,Sweet Basket,0.0,-0.7028858765402104,3.0
Nikhil Shah,Triptify,0.0,0.5780590535567539,1.0
Nikhil Shah,Hotel Zara Hi-Fi,0.0,0.21313007132642967,2.0
Nikhil Shah,Squeeze @ The Lime,0.0,-0.703189478638772,3.0
Nikita.ved,Behrouz Biryani,0.0,0.6666594545111075,1.0
Nikita.ved,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Nikita.ved,Cafe Eclat,0.0,-0.7028858765402104,3.0
Nimmy Gill,Mustang Terrace Lounge,0.0,0.690840593704878,1.0
Nimmy Gill,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Nimmy Gill,Yum Yum Tree - The Arabian Food Court,0.0,-0.7027236381218351,3.0
Nirjhar Sarkar,Mazzo - Marriott Executive Apartments,3.0,0.6849532727771998,1.0
Nirjhar Sarkar,Mohammedia Shawarma,0.0,-0.7028858765402104,2.0
Nirjhar Sarkar,Pista House,0.0,-0.7032637278614731,3.0
Nisarga Dutta,Tiki Shack,2.0,0.5019102902424162,1.0
Nisarga Dutta,KFC,0.0,-0.690629004397978,2.0
Nisarga Dutta,The Foodie Monster Kitchen,0.0,-0.69887982368256,3.0
Nisha Mohan,Hitech Bawarchi Food Zone,1.0,0.6378660196813397,1.0
Nisha Mohan,Banana Leaf Multicuisine Restaurant,0.0,-0.7009943195766868,2.0
Nisha Mohan,Hyper Local,0.0,-0.7011995188056979,3.0
Nishant Anand,Desi Bytes,3.0,0.5060751723589675,1.0
Nishant Anand,Pakwaan Grand,0.0,-0.11721565722821083,2.0
Nishant Anand,The Chocolate Room,0.0,-0.7028858765402104,3.0
Nishant Srivastava,Deli 9 Bistro,3.0,0.6775783001449052,1.0
Nishant Srivastava,Khaan Saab,0.0,-0.7028858765402104,2.0
Nishant Srivastava,Karachi Cafe,0.0,-0.7029992072815534,3.0
Nishanth Bhan,B-Dubs,3.0,0.6606865661078515,1.0
Nishanth Bhan,Labonel,0.0,-0.7028858765402104,2.0
Nishanth Bhan,Zing's Northeast Kitchen,0.0,-0.7028858765402104,3.0
Nishit Vakharia,Squeeze @ The Lime,3.0,0.690840593704878,1.0
Nishit Vakharia,Desi Bytes,0.0,-0.6991449854151568,2.0
Nishit Vakharia,GD's,0.0,-0.7028858765402104,3.0
Nishith Vyas,Prism Club & Kitchen,3.0,0.690840593704878,1.0
Nishith Vyas,SKYHY,0.0,-0.3369794418572172,2.0
Nishith Vyas,La La Land - Bar & Kitchen,0.0,-0.4307188234938564,3.0
Nishu,Driven Cafe,1.0,0.6801659455420855,1.0
Nishu,The Indi Grill,0.0,-0.6992445246734287,2.0
Nishu,Amul,0.0,-0.7028858765402104,3.0
Nitesh Singh,Pakwaan Grand,0.0,0.6088920713098234,1.0
Nitesh Singh,Paradise,0.0,-0.5841598338524336,2.0
Nitesh Singh,Cafe Eclat,0.0,-0.7028858765402104,3.0
Nithya@19,Zega - Sheraton Hyderabad Hotel,3.0,0.6762952971477463,1.0
Nithya@19,KFC,0.0,-0.690629004397978,2.0
Nithya@19,Sweet Basket,0.0,-0.7028858765402104,3.0
Njsantosh22,Being Hungry,0.0,0.6443889797232984,1.0
Njsantosh22,T Grill,0.0,-0.7029992072815534,2.0
Njsantosh22,Frio Bistro,0.0,-0.703189478638772,3.0
Noyela,Momos Delight,3.0,0.6607108711478651,1.0
Noyela,Tempteys,0.0,-0.7028858765402104,2.0
Noyela,Shanghai Chef 2,0.0,-0.703189478638772,3.0
Nrusimha Akundy,B-Dubs,3.0,0.6606865661078515,1.0
Nrusimha Akundy,GD's,0.0,-0.7012921041434361,2.0
Nrusimha Akundy,Pakwaan Grand,0.0,-0.703189478638772,3.0
Nss Rohit,Ulavacharu,0.0,0.6501931340531253,1.0
Nss Rohit,The Lal Street - Bar Exchange,0.0,-0.6966563636018679,2.0
Nss Rohit,The Lal Street - Bar Exchange,0.0,-0.6966563636018679,3.0
Olaalkayal777,Feast - Sheraton Hyderabad Hotel,3.0,0.5418229616435666,1.0
Olaalkayal777,Arena Eleven,0.0,0.19820220598840188,2.0
Olaalkayal777,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,3.0
Om Kesarwani,Hotel Zara Hi-Fi,0.0,0.619637899877391,1.0
Om Kesarwani,Hitech Bawarchi Food Zone,0.0,-0.7029992072815534,2.0
Om Kesarwani,Mazzo - Marriott Executive Apartments,0.0,-0.703189478638772,3.0
Omer,Hyderabadi Daawat,3.0,0.5546441647938745,1.0
Omer,Behrouz Biryani,0.0,0.03726650738964668,2.0
Omer,The Indi Grill,0.0,-0.6992445246734287,3.0
Omer Khan,Dine O China,3.0,0.6328707384050422,1.0
Omer Khan,Zing's Northeast Kitchen,0.0,-0.5725136493234912,2.0
Omer Khan,Flechazo,0.0,-0.7019232822159183,3.0
PRATIK KALE,Flechazo,3.0,0.690840593704878,1.0
PRATIK KALE,The Fisherman's Wharf,0.0,-0.5301421761681847,2.0
PRATIK KALE,Triptify,0.0,-0.6944891332799401,3.0
Palak Kashyap,Karachi Cafe,3.0,0.6801659455420855,1.0
Palak Kashyap,Hyderabad Chefs,0.0,-0.690629004397978,2.0
Palak Kashyap,Asian Meal Box,0.0,-0.7025490348753349,3.0
Pallavi Proddatoor,Kritunga Restaurant,3.0,0.690840593704878,1.0
Pallavi Proddatoor,Shah Ghouse Hotel & Restaurant,0.0,-0.7029992072815534,2.0
Pallavi Proddatoor,Republic Of Noodles - Lemon Tree Hotel,0.0,-0.703189478638772,3.0
Pankanti Gourav,Khaan Saab,3.0,0.6711815936978127,1.0
Pankanti Gourav,Delhi-39,0.0,-0.7027236381218351,2.0
Pankanti Gourav,Chinese Pavilion,0.0,-0.7028858765402104,3.0
"Patta, Vishal Kumar",Dunkin' Donuts,1.0,0.6965232972987823,1.0
"Patta, Vishal Kumar",The Chocolate Room,0.0,-0.5609317321994975,2.0
"Patta, Vishal Kumar",Angaara Counts 3,0.0,-0.703189478638772,3.0
Pavan Buduguppa,Absolute Sizzlers,0.0,0.6775783001449052,1.0
Pavan Buduguppa,Momos Delight,0.0,-0.7025490348753349,2.0
Pavan Buduguppa,Green Bawarchi Restaurant,0.0,-0.703189478638772,3.0
Pavan Kaligotla,American Wild Wings,3.0,0.6889869911652801,1.0
Pavan Kaligotla,Triptify,0.0,-0.7025490348753349,2.0
Pavan Kaligotla,Mathura Vilas,0.0,-0.703189478638772,3.0
Pavan Madhini,The Old Madras Baking Company,3.0,0.6527655686532544,1.0
Pavan Madhini,Paradise,0.0,-0.7019232822159183,2.0
Pavan Madhini,Royal Spicy Restaurant,0.0,-0.7028858765402104,3.0
Pavan Pattapu,Udipi's Upahar,1.0,0.6701156312323673,1.0
Pavan Pattapu,GD's,0.0,-0.6949306781117205,2.0
Pavan Pattapu,Frio Bistro,0.0,-0.7030750642637245,3.0
Pavan Srinivas,GD's,1.0,0.6762952971477463,1.0
Pavan Srinivas,Biryanis And More,0.0,-0.7030750642637245,2.0
Pavan Srinivas,Deli 9 Bistro,0.0,-0.703189478638772,3.0
Pavankumar,Olive Garden,3.0,0.690840593704878,1.0
Pavankumar,Hitech Bawarchi Food Zone,0.0,-0.5721942705447367,2.0
Pavankumar,SKYHY,0.0,-0.5827619775391206,3.0
Pavitra Mutyala,Al Saba Restaurant,2.0,0.6983768998383802,1.0
Pavitra Mutyala,Hitech Bawarchi Food Zone,0.0,-0.5721942705447367,2.0
Pavitra Mutyala,Club Rogue,0.0,-0.7027236381218351,3.0
Pawan Jaiswal,Hunger Maggi Point,0.0,0.6332838291676253,1.0
Pawan Jaiswal,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.703189478638772,2.0
Pawan Jaiswal,Driven Cafe,0.0,-0.703189478638772,3.0
Pawan Lakhotia,Dine O China,0.0,0.6821312476382405,1.0
Pawan Lakhotia,Green Bawarchi Restaurant,0.0,-0.703189478638772,2.0
Pawan Lakhotia,Mathura Vilas,0.0,-0.703189478638772,3.0
Pawankumar Kumar,Hyper Local,3.0,0.6983768998383802,1.0
Pawankumar Kumar,The Indi Grill,0.0,-0.17526874173964116,2.0
Pawankumar Kumar,Prism Club & Kitchen,0.0,-0.5468440115120656,3.0
Peddi Akhila,Urban Asia - Kitchen & Bar,0.0,0.6943852978484143,1.0
Peddi Akhila,Kritunga Restaurant,0.0,-0.7030750642637245,2.0
Peddi Akhila,Al Saba Restaurant,0.0,-0.703189478638772,3.0
Pendam Vinod,Pakwaan Grand,0.0,0.6088920713098234,1.0
Pendam Vinod,Domino's Pizza,0.0,-0.3892651981593739,2.0
Pendam Vinod,Marsala Food Company,0.0,-0.6398790507336176,3.0
Phani Krishna,The Chocolate Room,0.0,0.6666594545111075,1.0
Phani Krishna,Club Rogue,0.0,-0.7028858765402104,2.0
Phani Krishna,Angaara Counts 3,0.0,-0.703189478638772,3.0
Piyali Ghosh,Zing's Northeast Kitchen,3.0,0.589104634871197,1.0
Piyali Ghosh,PourHouse7,0.0,-0.7026434629144301,2.0
Piyali Ghosh,Chinese Pavilion,0.0,-0.7028858765402104,3.0
Piyush Bajaj,Labonel,3.0,0.6762952971477463,1.0
Piyush Bajaj,Cream Stone,0.0,-0.6948609331629481,2.0
Piyush Bajaj,Gal Punjab Di,0.0,-0.7028858765402104,3.0
Piyush Pathak,Triptify,3.0,0.5376925312362578,1.0
Piyush Pathak,B-Dubs,0.0,-0.7025490348753349,2.0
Piyush Pathak,IndiBlaze,0.0,-0.7028858765402104,3.0
Pongsi Hangsing,Club Rogue,0.0,0.6711815936978127,1.0
Pongsi Hangsing,Labonel,0.0,-0.7028858765402104,2.0
Pongsi Hangsing,Aromas@11SIX,0.0,-0.703189478638772,3.0
Poojarao,Delhi-39,3.0,0.5703893948899292,1.0
Poojarao,Tempteys,0.0,-0.7028858765402104,2.0
Poojarao,Frio Bistro,0.0,-0.703189478638772,3.0
Prabhat Dhulipudi,GD's,3.0,0.6762952971477463,1.0
Prabhat Dhulipudi,Chinese Pavilion,0.0,-0.690629004397978,2.0
Prabhat Dhulipudi,Eat India Company,0.0,-0.7030750642637245,3.0
Prabhat Ray,Hunger Maggi Point,0.0,0.6332838291676253,1.0
Prabhat Ray,Yum Yum Tree - The Arabian Food Court,0.0,-0.7028858765402104,2.0
Prabhat Ray,Hitech Bawarchi Food Zone,0.0,-0.703189478638772,3.0
Prabhjit Thind,GD's,0.0,0.6762952971477463,1.0
Prabhjit Thind,Arena Eleven,0.0,-0.7025490348753349,2.0
Prabhjit Thind,Urban Asia - Kitchen & Bar,0.0,-0.7030750642637245,3.0
Pradeep Panigrahi,Collage - Hyatt Hyderabad Gachibowli,0.0,0.6412021244638982,1.0
Pradeep Panigrahi,Prism Club & Kitchen,0.0,0.21577623329401013,2.0
Pradeep Panigrahi,Hyper Local,0.0,-0.5301421761681847,3.0
Pragna,The Chocolate Room,0.0,0.6666594545111075,1.0
Pragna,Sweet Basket,0.0,-0.7028858765402104,2.0
Pragna,Pista House,0.0,-0.703189478638772,3.0
Pragnya Priyadarshni Pati,The Chocolate Room,1.0,0.6666594545111075,1.0
Pragnya Priyadarshni Pati,IndiBlaze,0.0,-0.690629004397978,2.0
Pragnya Priyadarshni Pati,Eat India Company,0.0,-0.703189478638772,3.0
Pragya Sarda,Beyond Flavours,1.0,0.6983768998383802,1.0
Pragya Sarda,Mathura Vilas,0.0,-0.6156021317731437,2.0
Pragya Sarda,Tiki Shack,0.0,-0.7019127827524814,3.0
Prakash Behera,Udipi's Upahar,2.0,0.6701156312323673,1.0
Prakash Behera,Hotel Zara Hi-Fi,0.0,-0.5704282040735376,2.0
Prakash Behera,Beyond Flavours,0.0,-0.600297711681836,3.0
Prakash Gudipati,SKYHY,0.0,0.5977073244877575,1.0
Prakash Gudipati,Hitech Bawarchi Food Zone,0.0,-0.7029992072815534,2.0
Prakash Gudipati,Dunkin' Donuts,0.0,-0.7030750642637245,3.0
Prakhar Megotia,KFC,0.0,0.6515442173018388,1.0
Prakhar Megotia,GD's,0.0,0.16433840909152464,2.0
Prakhar Megotia,Wich Please,0.0,-0.6944891332799401,3.0
Pramod,Flechazo,3.0,0.690840593704878,1.0
Pramod,Chinese Pavilion,0.0,-0.7028858765402104,2.0
Pramod,KS Bakers,0.0,-0.703189478638772,3.0
Pramod Singh,Mustang Terrace Lounge,3.0,0.690840593704878,1.0
Pramod Singh,Club Rogue,0.0,-0.7027236381218351,2.0
Pramod Singh,Aromas@11SIX,0.0,-0.7029992072815534,3.0
Pramodh Palukuri,Mohammedia Shawarma,0.0,0.5063599185276095,1.0
Pramodh Palukuri,Sweet Basket,0.0,-0.7000449987745438,2.0
Pramodh Palukuri,Zing's Northeast Kitchen,0.0,-0.7000449987745438,3.0
Pranati,The Indi Grill,3.0,0.5216806894726709,1.0
Pranati,NorFest - The Dhaba,0.0,-0.6902921627331025,2.0
Pranati,Pista House,0.0,-0.7030750642637245,3.0
Pranay,Owm Nom Nom,3.0,0.690840593704878,1.0
Pranay,Chinese Pavilion,0.0,-0.6948609331629481,2.0
Pranay,Mustang Terrace Lounge,0.0,-0.7011995188056979,3.0
Prane ETh,Owm Nom Nom,3.0,0.690840593704878,1.0
Prane ETh,Ulavacharu,0.0,-0.5615460649380449,2.0
Prane ETh,Komatose - Holiday Inn Express & Suites,0.0,-0.7011995188056979,3.0
Prasad Dasari,Al Saba Restaurant,0.0,0.6983768998383802,1.0
Prasad Dasari,Paradise,0.0,-0.5841598338524336,2.0
Prasad Dasari,Hyderabadi Daawat,0.0,-0.7029992072815534,3.0
Prasad Patil,Triptify,3.0,0.616410726266881,1.0
Prasad Patil,Royal Spicy Restaurant,0.0,-0.7027236381218351,2.0
Prasad Patil,Dine O China,0.0,-0.703189478638772,3.0
Prasant Kumar,Pot Pourri,3.0,0.6451792536950609,1.0
Prasant Kumar,Owm Nom Nom,0.0,-0.30621761590810737,2.0
Prasant Kumar,Labonel,0.0,-0.7028858765402104,3.0
Prasanthi,KFC,0.0,0.6515442173018388,1.0
Prasanthi,Domino's Pizza,0.0,-0.5725136493234912,2.0
Prasanthi,10 Downing Street,0.0,-0.703189478638772,3.0
Prashant Agrawal,Jonathan's Kitchen - Holiday Inn Express & Suites,2.0,0.6849532727771998,1.0
Prashant Agrawal,Triptify,0.0,-0.6944891332799401,2.0
Prashant Agrawal,Hyper Local,0.0,-0.7028321265121787,3.0
Prashant Dasvant,Tandoori Food Works,0.0,0.6701156312323673,1.0
Prashant Dasvant,Asian Meal Box,0.0,-0.7025490348753349,2.0
Prashant Dasvant,Amul,0.0,-0.7028858765402104,3.0
Prashant Sharma,Mazzo - Marriott Executive Apartments,2.0,0.6849532727771998,1.0
Prashant Sharma,Khaan Saab,0.0,-0.41912312803843577,2.0
Prashant Sharma,Tiki Shack,0.0,-0.7025490348753349,3.0
Prashanth Ch,Club Rogue,2.0,0.6711815936978127,1.0
Prashanth Ch,Delhi-39,0.0,-0.7027236381218351,2.0
Prashanth Ch,10 Downing Street,0.0,-0.703189478638772,3.0
Prashanth Tinku,Labonel,2.0,0.6762952971477463,1.0
Prashanth Tinku,NorFest - The Dhaba,0.0,-0.6902921627331025,2.0
Prashanth Tinku,Hyper Local,0.0,-0.7026434629144301,3.0
Pratik,Momos Delight,2.0,0.6607108711478651,1.0
Pratik,Domino's Pizza,0.0,-0.7028858765402104,2.0
Pratik,Hyper Local,0.0,-0.703189478638772,3.0
Pratiksha Priyadarshini,The Old Madras Baking Company,3.0,0.6527655686532544,1.0
Pratiksha Priyadarshini,La La Land - Bar & Kitchen,0.0,-0.703189478638772,2.0
Pratiksha Priyadarshini,Mustang Terrace Lounge,0.0,-0.703189478638772,3.0
Pratyusha972,Flechazo,3.0,0.690840593704878,1.0
Pratyusha972,Al Saba Restaurant,0.0,-0.703189478638772,2.0
Pratyusha972,Olive Garden,0.0,-0.703189478638772,3.0
Pravallika Loya,Marsala Food Company,3.0,0.49949281777944116,1.0
Pravallika Loya,Labonel,0.0,-0.7028858765402104,2.0
Pravallika Loya,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Praveen Kumar Pappu,Collage - Hyatt Hyderabad Gachibowli,0.0,0.6412021244638982,1.0
Praveen Kumar Pappu,Being Hungry,0.0,-0.6219429654270048,2.0
Praveen Kumar Pappu,Zing's Northeast Kitchen,0.0,-0.7006619399689232,3.0
Praveen Kumar Reddy Naga,Royal Spicy Restaurant,3.0,0.6711815936978127,1.0
Praveen Kumar Reddy Naga,Chinese Pavilion,0.0,-0.7028858765402104,2.0
Praveen Kumar Reddy Naga,IndiBlaze,0.0,-0.7028858765402104,3.0
Praveen Pusa,Chinese Pavilion,2.0,0.6667988252737063,1.0
Praveen Pusa,The Indi Grill,0.0,-0.6992445246734287,2.0
Praveen Pusa,eat.fit,0.0,-0.7030750642637245,3.0
Praveen Puvvada,Delhi-39,1.0,0.5760888721559887,1.0
Praveen Puvvada,Dine O China,0.0,-0.703189478638772,2.0
Praveen Puvvada,Eat India Company,0.0,-0.703189478638772,3.0
Preetam Srikar,The Foodie Monster Kitchen,0.0,0.6400594433267548,1.0
Preetam Srikar,AB's - Absolute Barbecues,0.0,-0.7019232822159183,2.0
Preetam Srikar,10 Downing Street,0.0,-0.703189478638772,3.0
Preethikumaresan Kumaran,Faasos,0.0,0.6575521766276967,1.0
Preethikumaresan Kumaran,Hyderabad Chefs,0.0,-0.690629004397978,2.0
Preethikumaresan Kumaran,Flechazo,0.0,-0.7019232822159183,3.0
Prem,Tandoori Food Works,0.0,0.6701156312323673,1.0
Prem,Delhi-39,0.0,-0.7027236381218351,2.0
Prem,Behrouz Biryani,0.0,-0.7028858765402104,3.0
Pritam Pal,Desi Bytes,1.0,0.6006707009297656,1.0
Pritam Pal,Green Bawarchi Restaurant,0.0,-0.7029992072815534,2.0
Pritam Pal,Udipi's Upahar,0.0,-0.7029992072815534,3.0
Prithvi Kudupudi,Hyderabadi Daawat,3.0,0.5286165116525315,1.0
Prithvi Kudupudi,Behrouz Biryani,0.0,0.03726650738964668,2.0
Prithvi Kudupudi,Mazzo - Marriott Executive Apartments,0.0,-0.703189478638772,3.0
Priya Dasoju,Shah Ghouse Hotel & Restaurant,1.0,0.6983768998383802,1.0
Priya Dasoju,Hitech Bawarchi Food Zone,0.0,-0.5841598338524336,2.0
Priya Dasoju,PourHouse7,0.0,-0.7011995188056979,3.0
Priya Nagwani,Olive Garden,3.0,0.690840593704878,1.0
Priya Nagwani,Momos Delight,0.0,-0.7025490348753349,2.0
Priya Nagwani,Sweet Basket,0.0,-0.7028858765402104,3.0
Priya Shrivastav,Behrouz Biryani,2.0,0.6666594545111075,1.0
Priya Shrivastav,Hyderabadi Daawat,0.0,-0.582069392155625,2.0
Priya Shrivastav,Amul,0.0,-0.7028858765402104,3.0
Priya ప్రియా,Cream Stone,0.0,0.5271461932339937,1.0
Priya ప్రియా,Driven Cafe,0.0,-0.703189478638772,2.0
Priya ప్రియా,Shree Santosh Dhaba Family Restaurant,0.0,-0.703189478638772,3.0
Priyal Savsani,Domino's Pizza,3.0,0.6243158942735979,1.0
Priyal Savsani,KFC,0.0,-0.6975166174284568,2.0
Priyal Savsani,Aromas@11SIX,0.0,-0.703189478638772,3.0
Priyank Sharma,eat.fit,2.0,0.6287854877866885,1.0
Priyank Sharma,Diners Pavilion,0.0,-0.703189478638772,2.0
Priyank Sharma,Kritunga Restaurant,0.0,-0.7032637278614731,3.0
Priyanka Bariki,Gal Punjab Di,2.0,0.5797236734436331,1.0
Priyanka Bariki,Over The Moon Brew Company,0.0,-0.7011995188056979,2.0
Priyanka Bariki,Labonel,0.0,-0.7028858765402104,3.0
Priyanka Boppana,Owm Nom Nom,0.0,0.690840593704878,1.0
Priyanka Boppana,Absolute Sizzlers,0.0,-0.703189478638772,2.0
Priyanka Boppana,Absolute Sizzlers,0.0,-0.703189478638772,3.0
Priyanka Kumari,Gal Punjab Di,0.0,0.5797236734436331,1.0
Priyanka Kumari,NorFest - The Dhaba,0.0,-0.6167850426038421,2.0
Priyanka Kumari,Asian Meal Box,0.0,-0.7025490348753349,3.0
Priyanka Mantri,13 Dhaba,3.0,0.6460307190752079,1.0
Priyanka Mantri,Desi Bytes,0.0,-0.7027236381218351,2.0
Priyanka Mantri,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.703189478638772,3.0
Priyanka Nair,Zing's Northeast Kitchen,2.0,0.589104634871197,1.0
Priyanka Nair,Wich Please,0.0,-0.7025490348753349,2.0
Priyanka Nair,Chinese Pavilion,0.0,-0.7028858765402104,3.0
Priyanka Patra,Mazzo - Marriott Executive Apartments,1.0,0.6849532727771998,1.0
Priyanka Patra,Hotel Zara Hi-Fi,0.0,-0.7027236381218351,2.0
Priyanka Patra,Komatose - Holiday Inn Express & Suites,0.0,-0.7028321265121787,3.0
Priyanka Reddy,Tempteys,3.0,0.6762952971477463,1.0
Priyanka Reddy,Hyderabadi Daawat,0.0,-0.703189478638772,2.0
Priyanka Reddy,Shah Ghouse Hotel & Restaurant,0.0,-0.703189478638772,3.0
PruThvI,Driven Cafe,1.0,0.6801659455420855,1.0
PruThvI,Beyond Flavours,0.0,-0.703189478638772,2.0
PruThvI,Diners Pavilion,0.0,-0.703189478638772,3.0
Pruthvi Raj,Frio Bistro,2.0,0.67493251482928,1.0
Pruthvi Raj,The Old Madras Baking Company,0.0,-0.7025490348753349,2.0
Pruthvi Raj,Labonel,0.0,-0.7028858765402104,3.0
Pulak Kanungo,Khaan Saab,3.0,0.6385199135877743,1.0
Pulak Kanungo,Club Rogue,0.0,-0.7027236381218351,2.0
Pulak Kanungo,Domino's Pizza,0.0,-0.7028858765402104,3.0
Puneet Srivastava,Desi Bytes,0.0,0.5833745588292916,1.0
Puneet Srivastava,Club Rogue,0.0,-0.7027236381218351,2.0
Puneet Srivastava,Udipi's Upahar,0.0,-0.7029992072815534,3.0
Punyaslok Chaudhury,The Old Madras Baking Company,2.0,0.6527655686532544,1.0
Punyaslok Chaudhury,Royal Spicy Restaurant,0.0,-0.7028858765402104,2.0
Punyaslok Chaudhury,Dine O China,0.0,-0.703189478638772,3.0
Purna Chandra,Pot Pourri,0.0,0.6652274355540566,1.0
Purna Chandra,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Purna Chandra,Aromas@11SIX,0.0,-0.703189478638772,3.0
Purnachandra Rao,Flechazo,3.0,0.690840593704878,1.0
Purnachandra Rao,Mustang Terrace Lounge,0.0,-0.7028321265121787,2.0
Purnachandra Rao,10 Downing Street,0.0,-0.703189478638772,3.0
Purnima Powell,Barbeque Nation,2.0,0.5561648185127108,1.0
Purnima Powell,Prism Club & Kitchen,0.0,-0.5468440115120656,2.0
Purnima Powell,Biryanis And More,0.0,-0.703189478638772,3.0
Pv Karthik,Mohammedia Shawarma,0.0,0.5063599185276095,1.0
Pv Karthik,Cream Stone,0.0,-0.7000449987745438,2.0
Pv Karthik,Desi Bytes,0.0,-0.7000449987745438,3.0
Pvgollapudi,KFC,2.0,0.6515442173018388,1.0
Pvgollapudi,Cafe Eclat,0.0,-0.7028858765402104,2.0
Pvgollapudi,Udipi's Upahar,0.0,-0.7030750642637245,3.0
Queen_of_feast,PourHouse7,3.0,0.6554168480900494,1.0
Queen_of_feast,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,2.0
Queen_of_feast,Deli 9 Bistro,0.0,-0.703189478638772,3.0
R0HIT,Pakwaan Grand,0.0,0.6088920713098234,1.0
R0HIT,Sardarji's Chaats & More,0.0,-0.6966563636018679,2.0
R0HIT,Dunkin' Donuts,0.0,-0.703189478638772,3.0
RAJENDRA PRASAD,Banana Leaf Multicuisine Restaurant,2.0,0.6983768998383802,1.0
RAJENDRA PRASAD,Desi Bytes,0.0,-0.6991449854151568,2.0
RAJENDRA PRASAD,The Indi Grill,0.0,-0.6992445246734287,3.0
RAMYA KOLLA,Cascade - Radisson Hyderabad Hitec City,3.0,0.6819037506684967,1.0
RAMYA KOLLA,Gal Punjab Di,0.0,-0.5609317321994975,2.0
RAMYA KOLLA,Triptify,0.0,-0.6944891332799401,3.0
RASHMI SINGH,Olive Garden,2.0,0.690840593704878,1.0
RASHMI SINGH,Hyderabad Chefs,0.0,-0.6991449854151568,2.0
RASHMI SINGH,Khaan Saab,0.0,-0.7027236381218351,3.0
RINKU GOEL,Tiki Shack,0.0,0.47837012043296295,1.0
RINKU GOEL,KFC,0.0,-0.690629004397978,2.0
RINKU GOEL,Kritunga Restaurant,0.0,-0.7030750642637245,3.0
Rachana,Shah Ghouse Hotel & Restaurant,2.0,0.6983768998383802,1.0
Rachana,Angaara Counts 3,0.0,-0.6886226872673242,2.0
Rachana,Pista House,0.0,-0.7029992072815534,3.0
Radhikajamwal,Cascade - Radisson Hyderabad Hitec City,2.0,0.690840593704878,1.0
Radhikajamwal,The Tilt Bar Republic,0.0,-0.5641337103352252,2.0
Radhikajamwal,Wich Please,0.0,-0.7025490348753349,3.0
Ragha Chaitanya,The Glass Onion,3.0,0.5710775432743023,1.0
Ragha Chaitanya,Gal Punjab Di,0.0,-0.5609317321994975,2.0
Ragha Chaitanya,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,3.0
Raghav,Biryanis And More,3.0,0.6528548543137658,1.0
Raghav,Delhi-39,0.0,-0.5704282040735376,2.0
Raghav,Hyderabadi Daawat,0.0,-0.703189478638772,3.0
Raghunatha Reddy Ontikommu,T Grill,1.0,0.690840593704878,1.0
Raghunatha Reddy Ontikommu,Al Saba Restaurant,0.0,-0.5841598338524336,2.0
Raghunatha Reddy Ontikommu,Biryanis And More,0.0,-0.5841598338524336,3.0
Raghuram Kurella,The Fisherman's Wharf,2.0,0.690840593704878,1.0
Raghuram Kurella,Being Hungry,0.0,-0.7027236381218351,2.0
Raghuram Kurella,Royal Spicy Restaurant,0.0,-0.7027236381218351,3.0
Rahul Marpally,Mustang Terrace Lounge,3.0,0.690840593704878,1.0
Rahul Marpally,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.10433000438243836,2.0
Rahul Marpally,13 Dhaba,0.0,-0.7019127827524814,3.0
Rahul Nayak,Amul,3.0,0.6516494316299958,1.0
Rahul Nayak,Al Saba Restaurant,0.0,-0.7000449987745438,2.0
Rahul Nayak,Feast - Sheraton Hyderabad Hotel,0.0,-0.7000449987745438,3.0
Rahul Pandit,Chinese Pavilion,2.0,0.6667988252737063,1.0
Rahul Pandit,KFC,0.0,-0.690629004397978,2.0
Rahul Pandit,Faasos,0.0,-0.703189478638772,3.0
Rahul Reddy Yerrama Reddy,Shanghai Chef 2,3.0,0.6686295881055473,1.0
Rahul Reddy Yerrama Reddy,Gal Punjab Di,0.0,-0.690629004397978,2.0
Rahul Reddy Yerrama Reddy,Karachi Cafe,0.0,-0.703189478638772,3.0
Rahul Singhal,Dunkin' Donuts,0.0,0.6965232972987823,1.0
Rahul Singhal,Tempteys,0.0,-0.5609317321994975,2.0
Rahul Singhal,Triptify,0.0,-0.7025490348753349,3.0
